RecordID,DateID,WarehouseID,EquipmentID,MaintenanceID,UptimeHours,DowntimeHours,PackagesProcessed,EnergyUsed_kWH,ThroughputRate,MaintenanceCost
17484,20160517,66,25,754,16.53,7.47,5752,64.88,347.97,492.21
17485,20180925,6,34,732,22.01,1.99,8517,97.09,386.96,131.12
17486,20240708,66,91,81,17.28,6.72,4561,75.97,263.95,442.79
17487,20250102,10,24,760,23.14,0.86,8237,97.95,355.96,56.67
17488,20200610,24,86,838,23.81,0.19,3928,90.47,164.97,12.52
17489,20161113,82,85,943,17.84,6.16,3282,54.27,183.97,405.89
17490,20240407,14,20,103,17.62,6.38,4175,103.45,236.95,420.39
17491,20190329,25,55,34,18.0,6.0,3456,56.31,192.0,395.35
17492,20231224,58,46,842,17.77,6.23,2878,101.37,161.96,410.5
17493,20190214,5,41,513,22.77,1.23,8174,95.57,358.98,81.05
17494,20210225,34,60,268,23.99,0.01,6909,110.61,287.99,0.66
17495,20150714,36,14,195,16.58,7.42,3199,67.48,192.94,488.91
17496,20191129,73,5,255,21.23,2.77,7897,89.41,371.97,182.52
17497,20221120,11,18,395,20.03,3.97,6309,112.28,314.98,261.59
17498,20160510,81,36,937,17.91,6.09,2901,102.12,161.98,401.28
17499,20240327,69,95,902,21.94,2.06,3312,98.25,150.96,135.74
17500,20151122,3,79,106,19.51,4.49,6555,113.03,335.98,295.85
17501,20240226,90,98,644,16.46,7.54,3489,52.13,211.97,496.82
17502,20210629,86,85,961,20.47,3.53,4053,71.06,198.0,232.6
17503,20211103,78,74,354,21.72,2.28,5690,66.44,261.97,150.23
17504,20160927,96,61,934,22.97,1.03,3560,132.77,154.98,67.87
17505,20191211,94,90,789,19.04,4.96,4512,71.04,236.97,326.82
17506,20180324,94,3,470,21.49,2.51,7757,74.69,360.96,165.39
17507,20230924,40,99,554,20.15,3.85,3344,91.06,165.96,253.68
17508,20180711,21,10,535,22.36,1.64,3599,85.66,160.96,108.06
17509,20160221,25,18,168,17.59,6.41,6649,61.47,378.0,422.36
17510,20210322,60,32,57,21.39,2.61,8064,66.32,377.0,171.98
17511,20211009,3,5,497,23.28,0.72,5144,103.31,220.96,47.44
17512,20171225,62,83,878,21.99,2.01,5871,98.57,266.98,132.44
17513,20200429,28,85,157,21.21,2.79,3436,101.2,162.0,183.84
17514,20190120,27,52,17,20.76,3.24,6767,110.12,325.96,213.49
17515,20150427,12,82,371,17.7,6.3,3433,57.41,193.95,415.12
17516,20200611,69,4,917,16.31,7.69,3098,61.16,189.94,506.7
17517,20210831,72,96,14,23.16,0.84,7017,111.48,302.98,55.35
17518,20160902,52,65,180,22.92,1.08,6669,108.01,290.97,71.16
17519,20150914,10,87,265,21.65,2.35,3550,77.64,163.97,154.84
17520,20160813,99,27,290,22.38,1.62,4431,102.81,197.99,106.74
17521,20200522,49,41,306,20.63,3.37,7014,120.59,339.99,222.05
17522,20190208,76,89,719,16.08,7.92,4373,56.19,271.95,521.86
17523,20210321,89,87,738,22.95,1.05,7940,75.61,345.97,69.19
17524,20180626,71,1,221,21.81,2.19,7088,118.43,324.99,144.3
17525,20150202,35,4,39,21.02,2.98,6558,107.06,311.99,196.36
17526,20240519,10,59,988,23.84,0.16,9369,128.63,392.99,10.54
17527,20221224,18,25,990,23.92,0.08,6290,114.32,262.96,5.27
17528,20151226,32,33,671,19.83,4.17,3133,68.76,157.99,274.77
17529,20230325,34,88,664,17.55,6.45,3861,53.17,220.0,425.0
17530,20171119,95,16,722,21.97,2.03,6942,118.92,315.98,133.76
17531,20221028,1,45,499,23.62,0.38,4322,127.86,182.98,25.04
17532,20221023,82,13,524,22.69,1.31,6217,95.71,274.0,86.32
17533,20190729,29,100,37,22.71,1.29,6404,105.49,281.99,85.0
17534,20221110,17,2,869,22.55,1.45,7509,130.52,332.99,95.54
17535,20230725,70,5,203,16.39,7.61,5736,82.45,349.97,501.43
17536,20210427,75,92,84,23.64,0.36,6642,74.68,280.96,23.72
17537,20201213,88,61,163,17.14,6.86,4867,97.89,283.96,452.01
17538,20230312,25,94,452,19.88,4.12,3498,99.41,175.96,271.47
17539,20171026,16,54,988,23.2,0.8,4709,79.49,202.97,52.71
17540,20200504,72,57,350,20.46,3.54,6117,75.59,298.97,233.26
17541,20210510,12,1,969,21.62,2.38,8410,65.85,388.99,156.82
17542,20160609,18,38,776,21.04,2.96,6606,119.08,313.97,195.04
17543,20181128,32,17,339,21.1,2.9,7701,81.86,364.98,191.08
17544,20190918,24,6,986,22.67,1.33,8138,70.3,358.98,87.64
17545,20180426,21,62,35,20.19,3.81,5915,75.87,292.97,251.05
17546,20191129,89,98,296,19.15,4.85,3600,85.86,187.99,319.57
17547,20161213,40,12,483,22.26,1.74,6611,69.57,296.99,114.65
17548,20180627,52,57,191,23.35,0.65,3736,87.81,160.0,42.83
17549,20191221,65,38,277,19.94,4.06,7158,72.78,358.98,267.52
17550,20230803,97,1,966,20.81,3.19,5160,103.72,247.96,210.19
17551,20150815,75,15,2,18.39,5.61,4376,97.93,237.96,369.65
17552,20210426,43,99,986,19.5,4.5,7546,98.91,386.97,296.51
17553,20190320,33,39,100,23.25,0.75,4231,98.35,181.98,49.42
17554,20181114,30,26,374,21.71,2.29,5210,102.67,239.98,150.89
17555,20250325,36,2,840,23.43,0.57,4756,76.13,202.99,37.56
17556,20170901,68,43,208,17.64,6.36,3228,58.32,182.99,419.07
17557,20221009,27,9,331,18.22,5.78,6522,70.19,357.96,380.85
17558,20190430,67,79,342,16.48,7.52,4037,60.52,244.96,495.5
17559,20150709,25,68,525,16.16,7.84,3248,73.51,200.99,516.59
17560,20220125,89,86,211,17.79,6.21,5265,55.48,295.95,409.19
17561,20151124,12,78,992,20.03,3.97,5468,111.14,272.99,261.59
17562,20191111,59,18,438,16.89,7.11,6249,92.37,369.98,468.49
17563,20170915,1,82,492,19.53,4.47,6855,65.2,351.0,294.53
17564,20230318,90,17,35,19.82,4.18,4618,111.93,233.0,275.43
17565,20220601,53,94,786,19.72,4.28,3589,68.33,182.0,282.01
17566,20160915,96,100,354,21.24,2.76,6902,69.55,324.95,181.86
17567,20190515,83,81,628,21.74,2.26,5239,112.59,240.98,148.91
17568,20230204,37,31,736,21.12,2.88,8257,84.14,390.96,189.77
17569,20220420,98,3,243,19.8,4.2,6494,75.17,327.98,276.74
17570,20200404,43,27,663,17.46,6.54,3072,83.7,175.95,430.93
17571,20221211,22,39,7,21.22,2.78,6472,103.78,305.0,183.18
17572,20160607,52,53,860,23.89,0.11,3655,116.32,152.99,7.25
17573,20221119,2,69,134,21.04,2.96,4460,115.61,211.98,195.04
17574,20250724,44,10,188,21.84,2.16,7272,93.71,332.97,142.33
17575,20230829,65,80,111,22.58,1.42,3838,122.07,169.97,93.57
17576,20241226,8,66,376,21.69,2.31,3253,68.59,149.98,152.21
17577,20170423,67,66,519,21.52,2.48,7187,111.81,333.97,163.41
17578,20190528,8,28,912,18.46,5.54,3064,59.45,165.98,365.04
17579,20230709,28,15,81,23.08,0.92,4846,91.69,209.97,60.62
17580,20230314,91,29,881,23.25,0.75,4719,89.85,202.97,49.42
17581,20250118,51,38,969,19.72,4.28,7671,91.87,389.0,282.01
17582,20160324,10,91,721,20.5,3.5,5986,120.48,292.0,230.62
17583,20240626,87,62,271,23.66,0.34,5441,95.35,229.97,22.4
17584,20241101,10,26,816,21.05,2.95,7683,117.62,364.99,194.38
17585,20171111,49,62,568,23.18,0.82,8228,126.48,354.96,54.03
17586,20210115,10,70,831,18.71,5.29,5407,71.09,288.99,348.57
17587,20230817,32,41,46,20.46,3.54,7958,118.15,388.95,233.26
17588,20160128,59,47,1,21.1,2.9,7743,94.71,366.97,191.08
17589,20180927,77,13,336,20.6,3.4,4717,121.67,228.98,224.03
17590,20160129,21,50,624,22.87,1.13,8347,112.2,364.98,74.46
17591,20150124,79,62,162,16.5,7.5,4999,85.38,302.97,494.19
17592,20250625,33,92,840,21.44,2.56,4459,127.6,207.98,168.68
17593,20220627,77,100,910,21.28,2.72,7213,86.37,338.96,179.22
17594,20200420,57,80,719,21.61,2.39,8233,67.95,380.98,157.48
17595,20150403,35,7,127,21.83,2.17,7946,68.55,363.99,142.98
17596,20210510,6,95,708,16.6,7.4,5992,70.14,360.96,487.6
17597,20190224,7,62,43,19.6,4.4,3626,115.62,185.0,289.92
17598,20230404,41,82,819,20.68,3.32,3143,116.0,151.98,218.76
17599,20160501,87,24,251,16.79,7.21,4533,70.21,269.98,475.08
17600,20240617,91,19,995,16.14,7.86,5277,78.51,326.95,517.91
17601,20200204,89,25,490,23.84,0.16,3599,120.62,150.96,10.54
17602,20231004,94,64,622,17.32,6.68,4087,82.03,235.97,440.15
17603,20250305,84,60,202,23.26,0.74,6443,108.55,277.0,48.76
17604,20250523,94,95,19,19.35,4.65,6772,106.44,349.97,306.39
17605,20211111,49,74,942,20.64,3.36,3777,64.49,182.99,221.39
17606,20160206,30,81,61,16.17,7.83,4479,75.0,276.99,515.93
17607,20230324,24,24,186,21.68,2.32,5029,119.22,231.96,152.87
17608,20210108,12,57,558,22.7,1.3,4676,121.36,205.99,85.66
17609,20191101,36,8,787,19.26,4.74,3582,79.5,185.98,312.33
17610,20150411,97,65,825,22.47,1.53,4808,113.1,213.97,100.81
17611,20191202,49,14,461,16.46,7.54,6188,62.92,375.94,496.82
17612,20160311,39,14,456,18.49,5.51,7155,79.44,386.97,363.06
17613,20200523,57,33,569,22.81,1.19,4402,81.7,192.99,78.41
17614,20230531,55,89,599,19.51,4.49,5209,91.51,266.99,295.85
17615,20230615,80,9,923,19.56,4.44,6317,69.65,322.96,292.56
17616,20240913,68,18,486,18.59,5.41,3197,60.42,171.97,356.47
17617,20160619,90,26,701,17.19,6.81,4211,79.12,244.97,448.72
17618,20170704,45,1,511,20.09,3.91,3375,91.14,167.99,257.64
17619,20160822,37,38,114,19.2,4.8,6547,96.3,340.99,316.28
17620,20180922,98,63,555,19.88,4.12,6083,95.12,305.99,271.47
17621,20210711,19,57,94,18.46,5.54,5261,85.93,284.99,365.04
17622,20150627,75,42,92,22.75,1.25,8781,135.19,385.98,82.36
17623,20150823,12,93,687,19.41,4.59,5163,108.77,266.0,302.44
17624,20250907,5,82,658,21.12,2.88,6800,113.62,321.97,189.77
17625,20220919,51,97,956,23.77,0.23,6917,108.52,291.0,15.16
17626,20180727,47,79,107,18.92,5.08,3651,100.1,192.97,334.73
17627,20221125,80,33,552,23.7,0.3,8152,134.51,343.97,19.77
17628,20250919,57,50,921,20.03,3.97,6509,97.32,324.96,261.59
17629,20170204,77,99,537,20.21,3.79,3637,113.08,179.96,249.73
17630,20250803,95,53,253,21.98,2.02,4396,69.32,200.0,133.1
17631,20250331,61,88,111,17.63,6.37,5747,72.83,325.98,419.73
17632,20150413,43,28,260,18.02,5.98,6054,69.89,335.96,394.03
17633,20170519,49,46,803,16.28,7.72,4444,92.52,272.97,508.68
17634,20161030,12,31,661,19.54,4.46,6799,67.31,347.95,293.88
17635,20230827,94,20,33,18.38,5.62,6800,55.63,369.97,370.31
17636,20181208,93,3,643,22.53,1.47,8065,132.49,357.97,96.86
17637,20160721,36,83,398,21.19,2.81,4661,98.5,219.96,185.15
17638,20200702,17,94,107,17.26,6.74,2778,56.15,160.95,444.11
17639,20211012,37,52,12,23.6,0.4,8283,90.22,350.97,26.36
17640,20170124,15,34,618,22.65,1.35,3556,98.46,157.0,88.95
17641,20170602,94,74,750,19.69,4.31,5493,80.25,278.97,283.99
17642,20180801,58,76,12,22.61,1.39,7167,128.75,316.98,91.59
17643,20190327,51,45,925,16.08,7.92,2476,60.21,153.98,521.86
17644,20200223,9,22,777,20.71,3.29,3334,96.99,160.99,216.78
17645,20230104,93,99,493,18.49,5.51,2828,73.2,152.95,363.06
17646,20151109,70,65,11,22.29,1.71,6753,111.81,302.96,112.67
17647,20150518,32,78,170,21.31,2.69,8417,89.31,394.98,177.25
17648,20190614,94,45,36,21.31,2.69,4752,89.12,222.99,177.25
17649,20240130,39,18,206,18.01,5.99,6807,107.0,377.96,394.69
17650,20210123,61,34,610,16.14,7.86,5035,64.89,311.96,517.91
17651,20210630,18,77,391,22.21,1.79,4464,95.62,200.99,117.95
17652,20161212,52,27,55,22.39,1.61,3985,70.11,177.98,106.09
17653,20200925,95,64,594,16.69,7.31,4806,95.57,287.96,481.67
17654,20210911,30,4,690,16.77,7.23,5265,79.1,313.95,476.39
17655,20200616,8,42,883,17.92,6.08,5089,62.01,283.98,400.62
17656,20230301,72,96,889,18.47,5.53,5060,77.02,273.96,364.38
17657,20170329,41,43,418,16.45,7.55,3076,69.08,186.99,497.48
17658,20200101,7,69,769,23.07,0.93,7382,80.05,319.98,61.28
17659,20161016,58,31,606,23.51,0.49,3691,106.8,157.0,32.29
17660,20160530,75,88,95,17.41,6.59,4927,66.84,283.0,434.22
17661,20191014,43,29,361,19.96,4.04,5768,78.44,288.98,266.2
17662,20220305,67,82,848,22.97,1.03,8223,115.62,357.99,67.87
17663,20170415,92,24,614,17.93,6.07,7154,85.93,399.0,399.96
17664,20231030,88,3,27,17.07,6.93,5837,77.14,341.94,456.63
17665,20220702,16,22,805,22.47,1.53,3797,94.09,168.98,100.81
17666,20180514,5,36,986,19.09,4.91,4505,93.44,235.99,323.53
17667,20160805,33,79,718,17.39,6.61,4260,71.94,244.97,435.54
17668,20170224,65,55,919,23.28,0.72,4865,135.55,208.98,47.44
17669,20210621,39,31,771,17.31,6.69,3825,88.33,220.97,440.81
17670,20201008,61,45,884,16.01,7.99,5635,61.97,351.97,526.47
17671,20171020,93,2,705,20.72,3.28,6837,85.21,329.97,216.12
17672,20190603,81,65,570,22.61,1.39,8252,77.28,364.97,91.59
17673,20230103,16,24,831,21.28,2.72,3404,80.25,159.96,179.22
17674,20171115,58,8,331,18.5,5.5,4680,76.8,252.97,362.4
17675,20210116,47,48,456,17.4,6.6,4158,94.24,238.97,434.88
17676,20200311,73,53,157,20.02,3.98,7467,80.19,372.98,262.25
17677,20191018,71,10,567,17.44,6.56,4429,61.95,253.96,432.25
17678,20220417,38,14,450,21.57,2.43,5910,115.97,273.99,160.12
17679,20180724,23,85,559,20.82,3.18,4330,121.32,207.97,209.53
17680,20240819,1,73,503,17.73,6.27,4645,77.57,261.99,413.14
17681,20181201,30,20,777,20.09,3.91,7694,94.89,382.98,257.64
17682,20180923,44,41,367,18.58,5.42,6688,83.48,359.96,357.13
17683,20220806,31,79,73,17.42,6.58,4598,72.61,263.95,433.57
17684,20150804,71,29,138,22.41,1.59,5311,86.49,236.99,104.77
17685,20250815,10,48,747,18.16,5.84,3432,64.15,188.99,384.81
17686,20200819,50,29,493,23.9,0.1,6524,76.36,272.97,6.59
17687,20200314,32,25,954,22.82,1.18,4655,112.28,203.99,77.75
17688,20231222,1,6,440,20.1,3.9,7316,118.8,363.98,256.98
17689,20190727,36,44,966,20.01,3.99,3921,72.4,195.95,262.91
17690,20240118,93,87,63,18.06,5.94,3882,65.59,214.95,391.39
17691,20250722,55,83,923,20.65,3.35,4006,114.23,194.0,220.74
17692,20190326,50,1,14,20.37,3.63,6701,91.62,328.96,239.19
17693,20250302,40,51,681,21.38,2.62,4254,123.96,198.97,172.64
17694,20181024,35,32,892,20.99,3.01,4890,115.63,232.97,198.33
17695,20230219,40,66,265,20.6,3.4,7931,98.23,385.0,224.03
17696,20230705,57,99,26,17.71,6.29,6145,62.41,346.98,414.46
17697,20210614,20,2,508,20.26,3.74,5409,106.01,266.98,246.43
17698,20231213,21,39,258,16.14,7.86,2872,60.42,177.94,517.91
17699,20230317,7,26,818,21.44,2.56,7182,121.75,334.98,168.68
17700,20220128,40,26,413,23.99,0.01,7676,81.85,319.97,0.66
17701,20180606,22,81,996,18.83,5.17,3765,92.07,199.95,340.66
17702,20180506,32,71,700,20.98,3.02,6335,77.66,301.95,198.99
17703,20190202,70,29,253,19.05,4.95,3600,72.64,188.98,326.16
17704,20210816,94,5,969,23.3,0.7,5778,107.75,247.98,46.12
17705,20210505,43,9,292,17.27,6.73,2642,94.69,152.98,443.45
17706,20220222,9,71,649,17.02,6.98,6042,68.7,354.99,459.92
17707,20250503,57,92,619,20.8,3.2,4846,83.01,232.98,210.85
17708,20150830,40,46,140,20.4,3.6,4936,71.77,241.96,237.21
17709,20190920,93,90,156,18.87,5.13,5151,56.89,272.97,338.02
17710,20210719,2,72,418,17.74,6.26,5712,96.23,321.98,412.48
17711,20210417,74,38,379,17.1,6.9,5437,54.36,317.95,454.65
17712,20180129,42,5,158,22.78,1.22,5649,74.81,247.98,80.39
17713,20160229,25,26,439,21.1,2.9,4705,111.14,222.99,191.08
17714,20170616,68,11,286,17.55,6.45,6932,61.72,394.99,425.0
17715,20250113,37,88,218,17.63,6.37,5165,66.04,292.97,419.73
17716,20210110,35,100,814,16.44,7.56,3715,86.47,225.97,498.14
17717,20180523,86,17,442,22.49,1.51,4003,134.82,177.99,99.5
17718,20221005,32,33,108,23.85,0.15,6868,139.33,287.97,9.88
17719,20230410,54,50,130,17.6,6.4,4400,66.3,250.0,421.7
17720,20250825,7,90,729,17.76,6.24,3285,91.76,184.97,411.16
17721,20191025,50,29,436,20.25,3.75,6459,119.31,318.96,247.09
17722,20240316,11,3,626,20.83,3.17,6707,83.57,321.99,208.88
17723,20160530,88,20,98,19.52,4.48,7378,64.06,377.97,295.19
17724,20190704,10,92,342,23.24,0.76,4601,128.8,197.98,50.08
17725,20170330,37,20,360,16.2,7.8,2656,89.09,163.95,513.95
17726,20190716,51,2,34,21.89,2.11,6041,130.51,275.97,139.03
17727,20150712,41,79,261,20.21,3.79,6143,80.02,303.96,249.73
17728,20161211,31,11,91,21.03,2.97,3280,103.28,155.97,195.7
17729,20160701,97,48,682,18.7,5.3,6750,95.47,360.96,349.22
17730,20231225,3,26,945,22.0,2.0,8690,73.68,395.0,131.78
17731,20220606,36,99,867,23.02,0.98,4419,133.79,191.96,64.57
17732,20190519,38,44,281,17.26,6.74,3969,67.36,229.95,444.11
17733,20201115,43,49,211,22.49,1.51,4610,97.92,204.98,99.5
17734,20230905,55,58,466,22.12,1.88,5662,86.02,255.97,123.88
17735,20200226,86,15,432,19.29,4.71,6674,71.46,345.98,310.35
17736,20240731,34,80,205,22.74,1.26,5161,105.97,226.96,83.02
17737,20161119,11,68,803,17.49,6.51,5002,72.24,285.99,428.95
17738,20180830,5,72,169,18.51,5.49,5682,99.24,306.97,361.74
17739,20200718,63,36,401,17.51,6.49,6723,87.42,383.95,427.63
17740,20180523,48,62,750,17.64,6.36,5891,56.35,333.96,419.07
17741,20200227,21,81,667,22.52,1.48,8084,134.16,358.97,97.52
17742,20190609,2,56,3,19.67,4.33,4347,63.48,221.0,285.31
17743,20201026,62,12,209,16.28,7.72,4867,58.88,298.96,508.68
17744,20180122,2,93,123,20.12,3.88,6699,103.89,332.95,255.66
17745,20210616,87,94,230,23.82,0.18,5145,119.83,215.99,11.86
17746,20210820,5,78,712,23.22,0.78,5503,97.34,236.99,51.4
17747,20250407,3,3,547,23.99,0.01,8324,78.99,346.98,0.66
17748,20211020,59,61,25,17.01,6.99,5715,63.98,335.98,460.58
17749,20160106,10,55,214,19.14,4.86,3521,83.27,183.96,320.23
17750,20210730,28,11,782,20.25,3.75,6905,63.74,340.99,247.09
17751,20230520,64,93,213,16.19,7.81,5536,68.41,341.94,514.61
17752,20151113,99,30,878,18.23,5.77,6945,78.57,380.97,380.19
17753,20220122,56,96,519,17.08,6.92,3552,85.74,207.96,455.97
17754,20240111,81,49,63,23.35,0.65,7612,135.81,326.0,42.83
17755,20220125,32,32,139,21.26,2.74,5166,89.2,242.99,180.54
17756,20170304,48,58,890,16.1,7.9,6021,78.22,373.98,520.54
17757,20221208,93,22,917,19.4,4.6,4850,111.47,250.0,303.1
17758,20181217,88,29,725,19.14,4.86,4670,59.02,243.99,320.23
17759,20241128,30,14,1,19.78,4.22,4529,97.63,228.97,278.06
17760,20220919,74,83,575,17.94,6.06,4215,100.9,234.95,399.3
17761,20150314,30,37,296,19.49,4.51,4775,106.31,245.0,297.17
17762,20230810,40,54,150,22.93,1.07,8025,104.82,349.98,70.5
17763,20150111,26,53,137,16.58,7.42,4990,92.32,300.97,488.91
17764,20250902,74,52,355,16.04,7.96,3721,94.28,231.98,524.5
17765,20240509,46,56,580,17.68,6.32,6965,105.0,393.95,416.43
17766,20160627,85,53,843,17.45,6.55,5531,97.9,316.96,431.59
17767,20171227,65,54,566,17.14,6.86,4782,62.9,279.0,452.01
17768,20210501,98,85,290,22.64,1.36,7131,120.84,314.97,89.61
17769,20150811,74,91,275,20.97,3.03,5766,86.65,274.96,199.65
17770,20250303,18,82,745,19.06,4.94,5298,97.67,277.96,325.5
17771,20180914,93,85,995,23.5,0.5,6345,99.48,270.0,32.95
17772,20161022,43,53,51,19.92,4.08,4143,107.64,207.98,268.84
17773,20170227,32,74,399,16.18,7.82,5452,72.2,336.96,515.27
17774,20210427,37,91,678,23.01,0.99,7593,87.29,329.99,65.23
17775,20180828,5,24,505,23.11,0.89,7972,94.79,344.96,58.64
17776,20210103,54,71,200,22.48,1.52,5799,93.29,257.96,100.15
17777,20150630,37,85,407,17.24,6.76,3034,97.31,175.99,445.43
17778,20201118,26,69,992,18.21,5.79,4261,98.32,233.99,381.51
17779,20151015,48,13,275,22.38,1.62,5617,94.19,250.98,106.74
17780,20150912,95,80,663,21.72,2.28,5039,70.55,232.0,150.23
17781,20170829,84,12,879,18.48,5.52,5710,72.02,308.98,363.72
17782,20160203,4,25,302,22.77,1.23,7309,115.42,320.99,81.05
17783,20171224,70,70,581,16.55,7.45,3392,80.77,204.95,490.89
17784,20201031,80,89,319,23.58,0.42,6177,133.97,261.96,27.67
17785,20160411,13,69,570,22.35,1.65,7755,113.39,346.98,108.72
17786,20181207,27,72,976,22.2,1.8,6482,67.67,291.98,118.6
17787,20210514,63,44,340,22.92,1.08,3965,113.78,172.99,71.16
17788,20200820,42,92,579,19.58,4.42,6774,60.06,345.97,291.24
17789,20150725,52,49,566,17.21,6.79,4629,83.64,268.97,447.4
17790,20161225,47,13,539,22.04,1.96,6920,79.0,313.97,129.15
17791,20230904,20,53,631,23.82,0.18,6502,124.45,272.96,11.86
17792,20210323,81,29,922,23.3,0.7,7898,82.26,338.97,46.12
17793,20230825,2,37,983,23.45,0.55,7339,101.94,312.96,36.24
17794,20210803,31,51,590,19.87,4.13,4033,70.63,202.97,272.13
17795,20160519,66,96,256,19.6,4.4,6801,114.79,346.99,289.92
17796,20250310,39,65,823,18.78,5.22,3549,64.52,188.98,343.95
17797,20230723,80,75,866,18.77,5.23,5311,63.03,282.95,344.61
17798,20180215,71,60,560,20.66,3.34,7210,84.16,348.98,220.08
17799,20220317,14,22,666,23.31,0.69,6340,100.79,271.99,45.47
17800,20180207,48,87,272,22.13,1.87,6616,79.04,298.96,123.22
17801,20210725,98,4,929,23.6,0.4,8968,83.67,380.0,26.36
17802,20170830,50,15,220,20.62,3.38,7670,101.79,371.97,222.71
17803,20250401,87,97,423,18.52,5.48,5611,109.39,302.97,361.08
17804,20230814,7,68,840,20.93,3.07,3537,63.37,168.99,202.29
17805,20160908,82,22,245,18.74,5.26,5472,77.47,292.0,346.59
17806,20161215,24,98,321,17.06,6.94,3019,81.52,176.96,457.29
17807,20191001,73,44,161,22.68,1.32,6078,72.95,267.99,86.98
17808,20200915,16,51,806,16.25,7.75,5573,51.39,342.95,510.66
17809,20241017,21,38,962,20.38,3.62,6623,94.68,324.98,238.53
17810,20150629,66,56,807,19.61,4.39,6687,102.49,341.0,289.26
17811,20150831,3,13,436,20.42,3.58,5268,113.16,257.98,235.89
17812,20180702,79,28,263,16.17,7.83,3735,92.15,230.98,515.93
17813,20220509,31,59,351,23.36,0.64,7335,123.21,314.0,42.17
17814,20200910,95,11,246,18.01,5.99,5691,71.31,315.99,394.69
17815,20160608,92,19,751,23.9,0.1,5736,88.42,240.0,6.59
17816,20150125,81,54,579,20.86,3.14,5486,112.12,262.99,206.9
17817,20230826,15,72,59,19.03,4.97,4300,66.09,225.96,327.48
17818,20230518,76,58,286,19.65,4.35,6602,59.38,335.98,286.63
17819,20160825,18,26,439,21.45,2.55,7335,76.27,341.96,168.02
17820,20160507,53,27,571,21.57,2.43,6125,74.91,283.96,160.12
17821,20250124,32,95,685,17.02,6.98,4084,55.36,239.95,459.92
17822,20201018,85,97,371,22.66,1.34,7817,87.91,344.97,88.29
17823,20200216,73,68,304,22.15,1.85,6489,94.9,292.96,121.9
17824,20160121,98,60,843,18.7,5.3,4020,77.47,214.97,349.22
17825,20220310,80,2,506,23.33,0.67,4619,90.91,197.99,44.15
17826,20240119,29,37,78,20.38,3.62,3790,80.67,185.97,238.53
17827,20150216,94,3,279,22.49,1.51,5937,102.62,263.98,99.5
17828,20240925,42,57,6,23.05,0.95,6938,98.33,301.0,62.6
17829,20151211,50,55,934,19.13,4.87,7498,111.63,391.95,320.89
17830,20211102,8,85,118,19.09,4.91,3875,71.59,202.99,323.53
17831,20240819,70,47,88,18.59,5.41,5149,90.25,276.98,356.47
17832,20191207,86,69,78,18.72,5.28,6552,85.4,350.0,347.91
17833,20220817,76,72,752,20.88,3.12,6284,124.5,300.96,205.58
17834,20170410,61,29,950,17.39,6.61,6903,97.7,396.95,435.54
17835,20150904,12,98,658,16.23,7.77,4187,84.43,257.98,511.98
17836,20170421,92,95,899,23.69,0.31,5851,79.03,246.98,20.43
17837,20170206,64,68,22,16.73,7.27,4333,84.75,259.0,479.03
17838,20220104,41,99,414,19.23,4.77,5269,100.52,274.0,314.3
17839,20180406,60,5,775,21.41,2.59,5673,85.93,264.97,170.66
17840,20190111,20,49,327,21.5,2.5,7331,68.88,340.98,164.73
17841,20250601,15,11,332,21.19,2.81,6759,92.58,318.97,185.15
17842,20240213,40,72,611,23.76,0.24,5203,115.93,218.98,15.81
17843,20250429,49,93,917,22.8,1.2,3739,117.35,163.99,79.07
17844,20160812,19,57,738,19.46,4.54,4962,111.61,254.98,299.15
